kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
案,アン,アン,,アン,,あんがい|あんない|ていあん|とうあん,◆机、テーブルtable、方形で比較的小さなものや低いものを指す、料理を載(の)せる脚付きの台や座った時に肘(ひじ)などを載せて体を凭(もた)れ掛ける脇息(キョウソク)など、同「几」◆(机に向かって)よく考える、方策を練る◆文書、記録、特に公文書◆課題となっている事柄や事件◆[日]心配する、気に掛かる,ウ宀女安木案,木,安,4f,4,6,10,an,an4,,an4,4,-n,0,none,4,"[{""word"": ""提案"", ""kana"": ""ていあん""}, {""word"": ""案内"", ""kana"": ""あんない""}, {""word"": ""案外"", ""kana"": ""あんがい""}, {""word"": ""答案"", ""kana"": ""とうあん""}]",影,喉,全清,寒,山,,開,去,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
桜,オウ,オウ|ヨウ,さくら,,さくら,さくら,◆サクラ(桜)、バラ科サクラ属などの植物の称 ◆「桜桃(オウトウ)」、カラミザクラ(唐実桜)、別名シナミザクラ(支那実桜)、バラ科サクラ属の木、またその実(さくらんぼ、さくらんぼう、桜桃、桜ん坊)、日本では果実を食用とするサクラ類の植物を指す ◆「毛桜桃(モウオウトウ)」、ユスラウメ(山桜桃、梅桃、桜桃)、バラ科スモモ属の木、またその実 ,木ツ⺍女桜,木,06桜-木,4f,4,6,10,ying,ying1,y,ing1,1,-ng,0,none,1,"[{""word"": ""桜"", ""kana"": ""さくら""}]",影,喉,全清,耕,梗,,開,平,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""耕"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""影"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""影"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
梅,バイ,バイ|マイ|メ,うめ,メ,うめ,うめ|つゆ,◆ウメ(梅)、バラ科サクラ属の木、またその実 ,木ノ丿一𠂉母毋毎每梅,木,每,4f,4,6,10,mei,mei2,m,ei2,2,none,0,none,2,"[{""word"": ""梅雨"", ""kana"": ""つゆ""}, {""word"": ""梅"", ""kana"": ""うめ""}]",明,脣,次濁,灰,蟹,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""灰"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""灰"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""灰"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
梨,リ,リ,なし,,なし,なし,◆ナシ(梨)、バラ科ナシ属の木の総称、またその実、同「棃」 ,ノ木禾リ刂利木梨,木,利,4f,4,7,11,li,li2,l,i2,2,none,0,none,1,"[{""word"": ""梨"", ""kana"": ""なし""}]",來,舌,次濁,脂,止,,開,平,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
械,カイ,カイ|ゲ,,カイ,,きかい,◆枷(かせ)、手枷(てかせ)や足枷(あしかせ)、桎梏(シッコク)◆ある仕事をさせるために作られた道具、仕掛け、装置、器具、武器、「器械(キカイ、道具)」◆兵器、「軍械(グンカイ)」,木一、丶弋ノ戈ナ十２廾戒械,木,戒,4f,4,7,11,xie,xie4,x,ie4,4,none,1,-t,1,"[{""word"": ""機械"", ""kana"": ""きかい""}]",匣,喉,全濁,皆,蟹,,開,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""皆"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""皆"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
梳,ソ,ソ|ショ,と・く|す・く|くしけず・る,,と・く|す・く,とかす,◆櫛(くし)、歯の目が比較的粗い櫛、目が細かいものは「篦」「枇」、総称して「櫛」、「【說文解字注:木部:櫛】梳比之總名也(比讀若毗疏者為梳密者為比)」◆櫛で髪の毛を整える,木亠ム厶𠫓ノ丿Ｉ｜丨Ｌ乚川𠫝㐬梳,木,㐬,4f,4,7,11,shu,shu1,sh,u1,1,none,1,-k,1,"[{""word"": ""梳かす"", ""kana"": ""とかす""}]",生,齒,全清,魚,遇,,,平,0,,"[{""initial"": ""生"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": ""所葅"", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
棒,ホウ,ホウ|ボウ,,ボウ,,どろぼう,◆(手で握れる程度の太さのまっすぐで)丸く長い木、「棍棒(コンボウ)」「棒杖(ボウジョウ)」、同「㭋」「棓」◆(棒で)打つ◆[日](ある程度の太さのある)まっすぐな線,木三人大夫𡗗二十２キ奉棒,木,奉,4f,4,8,12,bang,bang4,b,ang4,4,-ng,0,none,1,"[{""word"": ""泥棒"", ""kana"": ""どろぼう""}]",並,脣,全濁,江,江,,,上,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""江"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""江"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
棚,ホウ,ホウ|ビョウ|ボウ,たな,,たな,たな|ほんだな,◆竹や木を組んで上を覆った建物◆粗末な小屋、掘建て(ほったて)小屋◆棒や板を横に並べて架け渡した橋や道、同「桟」「閣」◆[日]物を載せるために横に渡した板、またそのような形のもの,木月２朋棚,木,朋,4f,4,8,12,peng,peng2,p,eng2,2,-ng,0,none,2,"[{""word"": ""本棚"", ""kana"": ""ほんだな""}, {""word"": ""棚"", ""kana"": ""たな""}]",並,脣,全濁,庚,梗,二,,平,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": ""二"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""耕"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",3,gy,"[""呉/漢異"", ""呉/漢異"", ""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": null}",1
森,シン,シン,もり,シン,もり,しんりん|もり,◆たくさんの木が立ち並ぶさま、木がびっしりと生えているさま、またそのようなところ◆木が茂(しげ)って薄暗いさま,木２林３森,木,林,4f,4,8,12,sen,sen1,s,en1,1,-n,0,none,2,"[{""word"": ""森"", ""kana"": ""もり""}, {""word"": ""森林"", ""kana"": ""しんりん""}]",生,齒,全清,侵,深,,,平,0,,"[{""initial"": ""生"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侵"", ""rhyme_category"": ""深"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
椀,ワン,ワン,まり,ワン,,わん,◆食べ物や飲み物を盛るための深めの器、同「盌」、特に木製のものを指す、陶製は「埦」、石製は「碗」、金属製は「鋺」 ,木ウ宀タ夕フ𠃌Ｌ乚㔾夗宛椀,木,宛,4f,4,8,12,wan,wan3,w,an3,3,-n,0,none,1,"[{""word"": ""碗/椀"", ""kana"": ""わん""}]",影,喉,全清,寒,山,,合,上,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
椅,イ,イ,,イ,,いす,◆イイギリ(飯桐)、ヤナギ科イイギリ属の木 ◆背凭(せもた)れがある腰掛(こしかけ),木大一亅丁口可奇椅,木,奇,4f,4,8,12,yi,yi3,y,i3,3,none,0,none,1,"[{""word"": ""椅子"", ""kana"": ""いす""}]",,,,,,,,,0,,,0,,,,,0
植,ショク,ショク|ジキ,う・える,ショク,う・える,うえる|うわる|しょくぶつ,◆草木の根を土中に埋めて茎(ケイ、くき)や幹(カン、みき)の部分をまっすぐに立たせる◆まっすぐに立てる、しっかりと立てる、しっかりと据(す)える、同「樹」「置」◆地中に根を張り地上に茎や幹枝(カンシ、幹と枝)を伸ばすもの、「植物(ショクブツ)」◆根を張る、定着する、定住する,木十目𥃭Ｌ𠃊直植,木,直,4f,4,8,12,zhi,zhi2,zh,i2,2,none,0,none,3,"[{""word"": ""植える"", ""kana"": ""うえる""}, {""word"": ""植わる"", ""kana"": ""うわる""}, {""word"": ""植物"", ""kana"": ""しょくぶつ""}]",澄,舌,全濁,之,止,,,去,0,,"[{""initial"": ""澄"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""常"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""澄"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""澄"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
椒,ショウ,ショウ,はじかみ,ショウ,,こしょう,◆「山椒(サンショウ)」「花椒(カショウ)」「蓁椒(シンショウ)」、はじかみ(山椒の古名)、ミカン科サンショウ属の木、またその実、また同属の木や実の称 ◆「胡椒(コショウ)」、コショウ科コショウ属の植物、また同科同属の植物の称 ,木上小尗ヌ又叔椒,木,叔,4f,4,8,12,jiao,jiao1,j,iao1,1,none,0,none,1,"[{""word"": ""胡椒"", ""kana"": ""こしょう""}]",精,齒,全清,宵,效,,,平,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""宵"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
検,ケン,ケン,,ケン,,けんさ|けんとう,◆木簡・竹簡・文書箱などに貼る表題(ヒョウダイ)を記した札(ふだ、ラベルlabel)、題簽(ダイセン)◆木簡・竹簡・文書箱などを紐(ひも)で縛(しば)り、その結び目に粘土で封をし(「封泥フウデイ」という)、題簽を貼り、署名・押印すること、「檢封(ケンプウ)」◆しっかりと(ぐっと)押さえ止める、抑(おさ)える、抑制(ヨクセイ)する、「檢束(ケンソク、身を引き締めること)」「檢制(ケンセイ、言動を抑制すること)」◆しっかりと確認する、詳しく調べる、同「撿」,木人𠆢一亼口２㑒検,木,㑒,4f,4,8,12,jian,jian3,j,ian3,3,-n,0,none,2,"[{""word"": ""検査"", ""kana"": ""けんさ""}, {""word"": ""検討"", ""kana"": ""けんとう""}]",,,,,,,,,0,,,0,,,,,0
業,ギョウ,ギョウ|ゴウ,わざ,ギョウ,,えいぎょう|えいぎょうぶ|きぎょう|こうぎょう|さぎょう|さんぎょう|ざんぎょう|しつぎょう|しょうぎょう|しょくぎょう|じゅうぎょういん|じゅぎょう|じゅぎょうりょう|せんぎょうしゅふ|そつぎょう|のうぎょう,◆鍾(ショウ)や磬(ケイ)などの打楽器を吊るすための横木(筍)の上の横板、吊るした楽器の位置が演奏中にずれないように凹みや突起がついていたという、「业」はそれを象ったもの、同「㸣」「𢄁」◆(特に生活するための)仕事、仕事をする、それによって得た財産、「産業」は中国では「資産・私有財産」のこと◆学問、技芸◆行い、行為、それによって受ける報い◆既に,ソ丷一业ソ丷一䒑三羊木𦍎業,木,丵,4f,4,9,13,ye,ye4,y,e4,4,none,1,-k,16,"[{""word"": ""営業部"", ""kana"": ""えいぎょうぶ""}, {""word"": ""残業"", ""kana"": ""ざんぎょう""}, {""word"": ""授業"", ""kana"": ""じゅぎょう""}, {""word"": ""工業"", ""kana"": ""こうぎょう""}, {""word"": ""産業"", ""kana"": ""さんぎょう""}, {""word"": ""卒業"", ""kana"": ""そつぎょう""}, {""word"": ""営業"", ""kana"": ""えいぎょう""}, {""word"": ""企業"", ""kana"": ""きぎょう""}, {""word"": ""作業"", ""kana"": ""さぎょう""}, {""word"": ""失業"", ""kana"": ""しつぎょう""}]",疑,牙,次濁,嚴,咸,,,入,1,フ,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""嚴"", ""rhyme_category"": ""咸"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""フ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
極,キョク,キョク|ゴク,きわ・み|きわ・まる|きわ・める|きわ・めて,キョク,,しょうきょくてき|せっきょくてき,◆屋根の棟(むね)、最も高いところ、またそこに渡した木、棟木(むなぎ)◆頂点、先端◆これ以上はない、それより先はない、またそこに達する◆究(きわ)まる、尽(つ)きる◆最高の、最上の◆10の48乗 ◆簡「极」,木一Ｌフ𠃌丂口ヌ又亟極,木,亟,4f,4,8,12,ji,ji2,j,i2,2,none,0,none,2,"[{""word"": ""消極的"", ""kana"": ""しょうきょくてき""}, {""word"": ""積極的"", ""kana"": ""せっきょくてき""}]",羣,牙,全濁,蒸,曾,,開,入,1,ク,"[{""initial"": ""羣"", ""initial_category"": ""牙"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""羣"", ""rhyme"": ""蒸"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""羣"", ""rhyme"": ""蒸"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}",1
楽,ラク,ラク|ガク,たの・しい|たの・しむ,ラク|ガク,たの・しい|たの・しむ,おんがく|おんがくかい|がっき|きらく|たのしい|たのしみ|たのしむ|らく,◆音を奏(かな)でる、「音楽(オンガク)」◆調和が取れて心地よい、心や体を煩(わずら)わせるものが何もなく安らかで快い、悦(よろこ)ばしい,日白ンく木楽,木,,4f,4,9,13,le,le4,l,e4,4,none,1,-k,8,"[{""word"": ""音楽"", ""kana"": ""おんがく""}, {""word"": ""音楽会"", ""kana"": ""おんがくかい""}, {""word"": ""楽しい"", ""kana"": ""たのしい""}, {""word"": ""楽しみ"", ""kana"": ""たのしみ""}, {""word"": ""楽しむ"", ""kana"": ""たのしむ""}, {""word"": ""楽器"", ""kana"": ""がっき""}, {""word"": ""気楽"", ""kana"": ""きらく""}, {""word"": ""楽"", ""kana"": ""らく""}]",疑,牙,次濁,肴,效,,,去,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""肴"", ""rhyme_category"": ""效"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",3,gy,"[""通用"", ""通用"", ""通用""]",,,0
構,コウ,コウ|ク,かま・える|かま・う,コウ,かま・える|かま・う,かまう|けっこう|こうせい,◆材木をしっかりと組んで建物を作る、また出来上がった建物◆(建物・作品・組織など)幾つかの素材や要素を組み合わせて作り上げる、また組み立て上がったもの◆組み立てる、成り立たせる◆簡「构」◆[日]かま・える、身や心の形を整える◆[日]かま・う、人にあれこれと関わる,木三十𠀎冂土冉再冓構,木,冓,4f,4,10,14,gou,gou4,g,ou4,4,none,0,none,3,"[{""word"": ""結構"", ""kana"": ""けっこう""}, {""word"": ""構う"", ""kana"": ""かまう""}, {""word"": ""構成"", ""kana"": ""こうせい""}]",見,牙,全清,侯,流,,,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侯"", ""rhyme_category"": ""流"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
様,ヨウ,ヨウ,さま,ヨウ,さま,あのよう|このよう|さまざま|そのよう|どのよう|もよう|ようす|～さま,◆物事の性格や状態、また姿や形、あり方また見掛け◆形や姿、状態やあり方、方法や方式、同「𢳌」◆形や姿・状態やあり方・方法や方式などの種類を数える語◆クヌギ(櫟、椚、橡、櫪)、ブナ科コナラ属の木 ◆簡「样」◆[日]人に対して敬意を表す接尾語,木ソ丷三王羊𦍌水𣴎様,木,𣴎,4f,4,10,14,yang,yang4,y,ang4,4,-ng,0,none,8,"[{""word"": ""あの様"", ""kana"": ""あのよう""}, {""word"": ""この様"", ""kana"": ""このよう""}, {""word"": ""～様"", ""kana"": ""～さま""}, {""word"": ""其の様"", ""kana"": ""そのよう""}, {""word"": ""様々"", ""kana"": ""さまざま""}, {""word"": ""どの様"", ""kana"": ""どのよう""}, {""word"": ""様子"", ""kana"": ""ようす""}, {""word"": ""模様"", ""kana"": ""もよう""}]",,,,,,,,,0,,,0,,,,,0
標,ヒョウ,ヒョウ,しるし|しるべ|しめ,ヒョウ,,もくひょう,◆高く伸びた木の先の枝、梢(こずえ)◆物事の先端◆目印、場所を示す印(しるし)、案内や識別のための印◆高く掲(かか)げる、はっきりと目立たせる,木西覀二小𡭕𥘅示票標,木,票,4f,4,11,15,biao,biao1,b,iao1,1,none,0,none,1,"[{""word"": ""目標"", ""kana"": ""もくひょう""}]",,,,,,,,,0,,,0,,,,,0
模,ボ,ボ|モ,,ボ|モ,,きぼ|もよう,◆目的の形に造るための木製の型(かた)、土製は「型」、竹製は「範」◆手本、基本や標準となるもの◆ものの形や大きさ◆手本や基準となるものの形や大きさに似(に)せる、手本とするものに倣(なら)う◆よく見えないものを手で触れて確かめる、同「摸」◆「模糊(モコ)」、輪郭がぼやけてはっきりしないさま、同「糢糊」,木サ十２艹艹艹日䒤大旲莫模,木,莫,4f,4,10,14,mo,mo2,m,o2,2,none,0,none,2,"[{""word"": ""規模"", ""kana"": ""きぼ""}, {""word"": ""模様"", ""kana"": ""もよう""}]",明,脣,次濁,模,遇,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""模"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""模"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
横,コウ,コウ|オウ,よこ,オウ,よこ,おうだん|おうだんほどう|よこ|よこぎる,◆(垂直に立つ柱に対して)水平に渡した木◆(垂直に対して)水平の方向、(前後に対して)左右の方向、(南北に対して)東西の方向、上下・南北・前後の方向を「縦」◆長く延(の)びているもの(線状のもの)の直角方向、「横断(オウダン)」◆道筋から外(はず)れる、またはみ出る、道理から外れる◆一面に広がる、「【禮記注疏(禮記正義):卷五十一:孔子閒居】…以橫於天下…(《注》…横充也…)」,木十２艹廿一龷田由ハ八黄黃横,木,黃,4f,4,11,15,heng,heng2,h,eng2,2,-ng,0,none,4,"[{""word"": ""横断歩道"", ""kana"": ""おうだんほどう""}, {""word"": ""横"", ""kana"": ""よこ""}, {""word"": ""横断"", ""kana"": ""おうだん""}, {""word"": ""横切る"", ""kana"": ""よこぎる""}]",,,,,,,,,0,,,0,,,,,0
橋,キョウ,キョウ|ギョウ,はし,,はし,はし,"◆川や谷などの深く""ＵＶ""字状になっている上を横切るように板・棒・綱などを架け人が渡れるようにしたもの◆高いところに横に掛け渡した棒、またそのような形のもの◆高いさま、同「喬」◆人などを乗せる台や箱などの下に二本の棒を渡し担(かつ)ぎ上げて運ぶ乗り物、輿(こし)、同「轎」",木ノ二人大天夭口吞呑冂冋喬橋,木,喬,4f,4,12,16,qiao,qiao2,q,iao2,2,none,0,none,1,"[{""word"": ""橋"", ""kana"": ""はし""}]",,,,,,,,,0,,,0,,,,,0
機,キ,キ|ケ,はた,キ,,きかい|きき|きげん|こうくうき|じどうはんばいき|せんぷうき|ひこうき|～き,◆布を織る装置、「機織(キショク、はたおり)」◆ある仕事をさせる(する)ために人や部品を組み合わせて作り上げた仕組みや仕掛け(組織や装置)◆「機関(キカン)」◇ある仕事をさせる(する)ための仕組みや仕掛け、絡繰(からくり、機関)◇ある仕事をするために設けた組織◇ある目的を達するための方法を考え組み立てること、企(たくら)み◆「枢機(スウキ)」◇枢(スウ、くるる、開き戸を開閉するために扉の上下に取り付けた突起)と機(キ、機械仕掛けの弓の発射装置)◇物事の中心的・重要な部分、また重要な役職・部署◆物事が起こったり変化したりする際の要(かなめ)となる部分やタイミングtiming◆「機変(キヘン)」、その時や場に応じて巧(たく)みに対応すること、また対応が巧みなこと◆簡「机」,木くム厶幺２𢆶一、丶弋ノ戈人幾機,木,幾,4f,4,12,16,ji,ji1,j,i1,1,none,1,-k,10,"[{""word"": ""飛行機"", ""kana"": ""ひこうき""}, {""word"": ""機会"", ""kana"": ""きかい""}, {""word"": ""機械"", ""kana"": ""きかい""}, {""word"": ""扇風機"", ""kana"": ""せんぷうき""}, {""word"": ""～機"", ""kana"": ""～き""}, {""word"": ""機器/器機"", ""kana"": ""きき""}, {""word"": ""機器/器機"", ""kana"": ""きき""}, {""word"": ""機嫌"", ""kana"": ""きげん""}, {""word"": ""航空機"", ""kana"": ""こうくうき""}, {""word"": ""自動販売機"", ""kana"": ""じどうはんばいき""}]",見,牙,全清,微,止,,開,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""微"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
檎,キン,キン|ゴン|ゴ,,ゴ,,りんご,◆「林檎(リンゴ)」、バラ科リンゴ属の植物の総称、また、その果実の称、別名「蘋果(ヒンカ)」「苹果(ヘイカ)」 ,木人𠆢亠メ㐅凵凶㐫冂ム厶禸离禽檎,木,禽,4f,4,13,17,qin,qin2,q,in2,2,-n,0,none,1,"[{""word"": ""林檎"", ""kana"": ""りんご""}]",,,,,,,,,0,,,0,,,,,0
